AREA,PERIMETER,HISTLU_CPE,HISTLU_C_1,POT_LU,LU1885,LU1912,LU1945,LU1977,LU2004,DIST
414554.063000000023749,2991.474999999999909,11600.000000000000000,0.000000000000000,Saltbush,Irrigated,Saltbush,Irrigated,Irrigated,Irrigated,4.000000000000000
1377897.750000000000000,10437.082000000000335,11601.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Urban,Urban,4.000000000000000
119326.241999999998370,1604.873000000000047,11602.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Irrigated,Irrigated,Saltbush,2.000000000000000
214533.516000000003260,3104.521000000000186,11603.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Irrigated,Irrigated,Irrigated,3.000000000000000
300343.313000000023749,2630.663000000000011,11604.000000000000000,0.000000000000000,Wetlands,Irrigated,Wetlands,Urban,Urban,Urban,4.000000000000000
105961.039000000004307,2088.262000000000171,11605.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Irrigated,Urban,3.000000000000000
364411.093999999982771,2937.976000000000113,11606.000000000000000,0.000000000000000,Saltbush,Irrigated,Saltbush,Saltbush,Irrigated,Irrigated,3.000000000000000
1173901.375000000000000,6745.841999999999643,11607.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Saltbush,Irrigated,Saltbush,1.000000000000000
1566914.625000000000000,10785.542999999999665,11608.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Saltbush,Irrigated,Saltbush,1.000000000000000
396683.438000000023749,2608.795999999999822,11609.000000000000000,0.000000000000000,Saltbush,Irrigated,Irrigated,Irrigated,Irrigated,Irrigated,5.000000000000000
274983.688000000023749,2927.010000000000218,11610.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Saltbush,Saltbush,Irrigated,1.000000000000000
127348.562999999994645,2522.306000000000040,11611.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Urban,Urban,Urban,4.000000000000000
344989.813000000023749,3254.061000000000149,11612.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Saltbush,Saltbush,Saltbush,0.000000000000000
141457.905999999988126,1693.990000000000009,11613.000000000000000,0.000000000000000,Wetlands,Irrigated,Wetlands,Irrigated,Wetlands,Urban,3.000000000000000
658913.125000000000000,4095.865999999999985,11614.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Irrigated,Urban,4.000000000000000
471504.718999999982771,3881.284000000000106,11615.000000000000000,0.000000000000000,Saltbush,Saltbush,Irrigated,Irrigated,Irrigated,Irrigated,4.000000000000000
314266.813000000023749,3573.268000000000029,11616.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Saltbush,Irrigated,Irrigated,2.000000000000000
1517168.000000000000000,8617.328999999999724,11617.000000000000000,0.000000000000000,Saltbush,Saltbush,Irrigated,Irrigated,Saltbush,Saltbush,2.000000000000000
464137.063000000023749,5656.595999999999549,11618.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Saltbush,Irrigated,Saltbush,1.000000000000000
122217.000000000000000,1778.289999999999964,11619.000000000000000,0.000000000000000,Saltbush,Saltbush,Irrigated,Irrigated,Irrigated,Urban,4.000000000000000
119366.679999999993015,1408.324000000000069,11620.000000000000000,0.000000000000000,Saltbush,Saltbush,Irrigated,Irrigated,Irrigated,Irrigated,4.000000000000000
428849.468999999982771,3727.197000000000116,11621.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Irrigated,Irrigated,Urban,3.000000000000000
222531.125000000000000,3131.847999999999956,11622.000000000000000,0.000000000000000,Saltbush,Irrigated,Saltbush,Irrigated,Irrigated,Urban,4.000000000000000
15441776.000000000000000,26851.796999999998661,11623.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Irrigated,Irrigated,2.000000000000000
2022032.125000000000000,6524.979999999999563,11624.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Grassland,Irrigated,1.000000000000000
7238989.500000000000000,43299.375000000000000,11625.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Irrigated,Urban,3.000000000000000
1351218.500000000000000,7329.257999999999811,11626.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Irrigated,Irrigated,2.000000000000000
281297.500000000000000,2811.094000000000051,11627.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Grassland,Irrigated,1.000000000000000
1570778.875000000000000,6273.625000000000000,11628.000000000000000,0.000000000000000,Saltbush,Irrigated,Irrigated,Irrigated,Saltbush,Urban,4.000000000000000
179025.953000000008615,2084.599000000000160,11629.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Irrigated,Irrigated,3.000000000000000
546020.562999999965541,3271.880999999999858,11630.000000000000000,0.000000000000000,Wetlands,Irrigated,Wetlands,Irrigated,Urban,Urban,4.000000000000000
259166.641000000003260,2955.489999999999782,11631.000000000000000,0.000000000000000,Wetlands,Wetlands,Irrigated,Urban,Wetlands,Urban,3.000000000000000
154234.687999999994645,3098.657000000000153,11632.000000000000000,0.000000000000000,Wetlands,Wetlands,Urban,Urban,Wetlands,Urban,3.000000000000000
103838.125000000000000,1584.436999999999898,11633.000000000000000,0.000000000000000,Wetlands,Wetlands,Urban,Urban,Urban,Urban,4.000000000000000
410205.656000000017229,2952.032999999999902,11634.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Irrigated,Irrigated,2.000000000000000
264398.500000000000000,5099.823000000000320,11635.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Saltbush,Irrigated,Irrigated,2.000000000000000
1358316.500000000000000,5805.295000000000073,11636.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Saltbush,Saltbush,Irrigated,1.000000000000000
100406.070000000006985,1962.070999999999913,11637.000000000000000,0.000000000000000,Saltbush,Saltbush,Irrigated,Irrigated,Urban,Saltbush,3.000000000000000
126825.312999999994645,4803.590000000000146,11638.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Irrigated,Irrigated,Urban,3.000000000000000
460152.406000000017229,4024.516000000000076,11639.000000000000000,0.000000000000000,Grassland,Irrigated,Irrigated,Urban,Grassland,Urban,4.000000000000000
127840.820000000006985,1594.060999999999922,11640.000000000000000,0.000000000000000,Grassland,Irrigated,Urban,Urban,Urban,Urban,5.000000000000000
654991.562999999965541,4774.694000000000415,11641.000000000000000,0.000000000000000,Grassland,Irrigated,Irrigated,Urban,Urban,Urban,5.000000000000000
114142.766000000003260,1502.548999999999978,11642.000000000000000,0.000000000000000,Wetlands,Irrigated,Urban,Urban,Urban,Urban,5.000000000000000
563594.000000000000000,4029.371999999999844,11643.000000000000000,0.000000000000000,Wetlands,Irrigated,Urban,Urban,Wetlands,Urban,4.000000000000000
346285.063000000023749,2950.188999999999851,11644.000000000000000,0.000000000000000,Wetlands,Wetlands,Urban,Urban,Urban,Urban,4.000000000000000
2663957.250000000000000,7960.081000000000131,11645.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Irrigated,Saltbush,Irrigated,2.000000000000000
703163.625000000000000,4912.154000000000451,11646.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Irrigated,Irrigated,3.000000000000000
1238113.750000000000000,8465.481999999999971,11647.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Irrigated,Saltbush,Urban,2.000000000000000
282166.688000000023749,2954.487999999999829,11648.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Irrigated,Saltbush,Urban,2.000000000000000
948190.437999999965541,5090.440999999999804,11649.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Irrigated,Irrigated,Urban,3.000000000000000
219787.875000000000000,2358.043000000000120,11650.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Irrigated,Irrigated,Irrigated,3.000000000000000
998656.750000000000000,4739.752000000000407,11651.000000000000000,0.000000000000000,Wetlands,Wetlands,Urban,Urban,Wetlands,Urban,3.000000000000000
701161.937999999965541,3430.244999999999891,11652.000000000000000,0.000000000000000,Saltbush,Irrigated,Saltbush,Saltbush,Irrigated,Irrigated,3.000000000000000
3453375.250000000000000,18203.050999999999476,11653.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Saltbush,Saltbush,Irrigated,1.000000000000000
249102.046999999991385,2116.121000000000095,11654.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Irrigated,Saltbush,Saltbush,1.000000000000000
357481.718999999982771,2565.514000000000124,11655.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Grassland,Urban,Urban,3.000000000000000
151547.608999999996740,2497.639999999999873,11656.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Irrigated,Irrigated,Saltbush,2.000000000000000
175291.625000000000000,2202.273999999999887,11657.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Grassland,Grassland,Irrigated,2.000000000000000
473105.593999999982771,6792.545000000000073,11658.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Grassland,Irrigated,Irrigated,3.000000000000000
197847.796999999991385,1799.636999999999944,11659.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Irrigated,Irrigated,Irrigated,3.000000000000000
746905.625000000000000,5825.036000000000058,11660.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Saltbush,Saltbush,Irrigated,1.000000000000000
856792.187999999965541,4782.435999999999694,11661.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Urban,Urban,Urban,4.000000000000000
231004.858999999996740,2162.891999999999825,11662.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Saltbush,Urban,Urban,2.000000000000000
434907.031000000017229,2774.068999999999960,11663.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Irrigated,Saltbush,Saltbush,1.000000000000000
564395.125000000000000,3069.117000000000189,11664.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Irrigated,Urban,4.000000000000000
218205.358999999996740,2597.257999999999811,11665.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Urban,Urban,2.000000000000000
405891.281000000017229,2949.195999999999913,11666.000000000000000,0.000000000000000,Wetlands,Wetlands,Wetlands,Irrigated,Urban,Urban,3.000000000000000
869800.375000000000000,5396.713999999999942,11667.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Grassland,Urban,1.000000000000000
1065305.375000000000000,4388.878999999999905,11668.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Irrigated,Irrigated,4.000000000000000
1531928.750000000000000,8075.742000000000189,11669.000000000000000,0.000000000000000,Saltbush,Irrigated,Saltbush,Saltbush,Irrigated,Irrigated,3.000000000000000
1398289.750000000000000,7033.707999999999629,11670.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Saltbush,Urban,Urban,2.000000000000000
285771.968999999982771,2387.400000000000091,11671.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Irrigated,Saltbush,Saltbush,1.000000000000000
1468640.250000000000000,8529.424999999999272,11672.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Irrigated,Grassland,1.000000000000000
969791.062999999965541,4014.380999999999858,11673.000000000000000,0.000000000000000,Saltbush,Irrigated,Irrigated,Saltbush,Irrigated,Irrigated,4.000000000000000
421222.843999999982771,3093.521000000000186,11674.000000000000000,0.000000000000000,Saltbush,Saltbush,Irrigated,Saltbush,Irrigated,Irrigated,3.000000000000000
1984338.750000000000000,12541.781999999999243,11675.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Irrigated,Urban,4.000000000000000
218235.671999999991385,2132.121999999999844,11676.000000000000000,0.000000000000000,Wetlands,Wetlands,Irrigated,Urban,Urban,Urban,4.000000000000000
2741512.750000000000000,13862.138000000000829,11677.000000000000000,0.000000000000000,Saltbush,Irrigated,Irrigated,Irrigated,Urban,Urban,5.000000000000000
132767.703000000008615,2128.833000000000084,11678.000000000000000,0.000000000000000,Saltbush,Saltbush,Irrigated,Irrigated,Urban,Urban,4.000000000000000
129149.858999999996740,1577.040999999999940,11679.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Irrigated,Irrigated,4.000000000000000
372212.156000000017229,3348.409999999999854,11680.000000000000000,0.000000000000000,Wetlands,Wetlands,Irrigated,Urban,Wetlands,Urban,3.000000000000000
2214103.500000000000000,10466.693999999999505,11681.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Irrigated,Saltbush,Saltbush,1.000000000000000
989344.187999999965541,5677.984999999999673,11682.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Irrigated,Urban,2.000000000000000
528099.375000000000000,4653.204999999999927,11683.000000000000000,0.000000000000000,Wetlands,Wetlands,Irrigated,Urban,Urban,Urban,4.000000000000000
442011.313000000023749,3222.782000000000153,11684.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Saltbush,Irrigated,Irrigated,2.000000000000000
1778006.000000000000000,12499.150999999999840,11685.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,0.000000000000000
1842629.750000000000000,10672.055000000000291,11686.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Irrigated,Urban,3.000000000000000
2321593.000000000000000,16403.967000000000553,11687.000000000000000,0.000000000000000,Saltbush,Irrigated,Irrigated,Irrigated,Urban,Urban,5.000000000000000
217794.828000000008615,2131.159000000000106,11688.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Saltbush,Saltbush,Saltbush,0.000000000000000
438580.468999999982771,3249.371999999999844,11689.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Saltbush,Irrigated,Urban,2.000000000000000
207902.530999999988126,2077.150000000000091,11690.000000000000000,0.000000000000000,Saltbush,Irrigated,Saltbush,Irrigated,Irrigated,Irrigated,4.000000000000000
1721270.375000000000000,7645.144000000000233,11691.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Saltbush,Irrigated,Urban,2.000000000000000
187116.969000000011874,2143.460000000000036,11692.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Saltbush,Irrigated,Saltbush,1.000000000000000
118177.585999999995693,2585.545999999999822,11693.000000000000000,0.000000000000000,Wetlands,Wetlands,Irrigated,Irrigated,Wetlands,Irrigated,3.000000000000000
1425775.625000000000000,6216.806999999999789,11694.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Saltbush,Saltbush,Saltbush,0.000000000000000
343366.906000000017229,5999.704999999999927,11695.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Saltbush,Urban,Urban,2.000000000000000
336457.563000000023749,2501.873999999999796,11696.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Saltbush,Saltbush,Irrigated,1.000000000000000
212407.875000000000000,2124.440000000000055,11697.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Saltbush,Irrigated,Saltbush,1.000000000000000
525710.437999999965541,4365.228000000000065,11698.000000000000000,0.000000000000000,Saltbush,Irrigated,Saltbush,Saltbush,Irrigated,Urban,3.000000000000000
173549.937999999994645,2354.300000000000182,11699.000000000000000,0.000000000000000,Saltbush,Saltbush,Irrigated,Irrigated,Saltbush,Saltbush,2.000000000000000
1120082.625000000000000,4770.342999999999847,11700.000000000000000,0.000000000000000,Saltbush,Irrigated,Saltbush,Irrigated,Irrigated,Irrigated,4.000000000000000
1108749.125000000000000,5429.055000000000291,11701.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Irrigated,Irrigated,Irrigated,3.000000000000000
9672050.000000000000000,32547.701000000000931,11702.000000000000000,0.000000000000000,Wetlands,Wetlands,Irrigated,Irrigated,Urban,Urban,4.000000000000000
320807.438000000023749,3931.590999999999894,11703.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Irrigated,Saltbush,Saltbush,1.000000000000000
344005.093999999982771,4025.972000000000207,11704.000000000000000,0.000000000000000,Wetlands,Wetlands,Wetlands,Irrigated,Wetlands,Irrigated,2.000000000000000
263112.438000000023749,2037.076000000000022,11705.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Saltbush,Urban,Urban,2.000000000000000
310331.468999999982771,2362.851000000000113,11706.000000000000000,0.000000000000000,Saltbush,Irrigated,Irrigated,Saltbush,Irrigated,Irrigated,4.000000000000000
107153.625000000000000,3874.610999999999876,11707.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Saltbush,Saltbush,Urban,1.000000000000000
271759.563000000023749,2266.632000000000062,11708.000000000000000,0.000000000000000,Saltbush,Irrigated,Irrigated,Irrigated,Irrigated,Urban,5.000000000000000
102145.804999999993015,1711.251999999999953,11709.000000000000000,0.000000000000000,Saltbush,Irrigated,Saltbush,Saltbush,Irrigated,Saltbush,2.000000000000000
148328.687999999994645,1544.207000000000107,11710.000000000000000,0.000000000000000,Saltbush,Saltbush,Irrigated,Saltbush,Irrigated,Saltbush,2.000000000000000
1344726.000000000000000,7371.073999999999614,11711.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Irrigated,Irrigated,3.000000000000000
545262.500000000000000,3847.954999999999927,11712.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Saltbush,Saltbush,Irrigated,1.000000000000000
119753.218999999997322,1408.275000000000091,11713.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Saltbush,Irrigated,Irrigated,2.000000000000000
147363.344000000011874,4699.198000000000320,11714.000000000000000,0.000000000000000,Saltbush,Irrigated,Irrigated,Irrigated,Saltbush,Urban,4.000000000000000
4122544.500000000000000,11211.495000000000800,11715.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Saltbush,Saltbush,Saltbush,0.000000000000000
1274501.875000000000000,12127.920000000000073,11716.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Urban,Urban,3.000000000000000
585035.687999999965541,4684.627000000000407,11717.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Irrigated,Irrigated,3.000000000000000
133521.250000000000000,1853.121000000000095,11718.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Saltbush,Irrigated,Urban,2.000000000000000
3740618.000000000000000,14050.900999999999840,11719.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Urban,Urban,4.000000000000000
640178.437999999965541,3650.208999999999833,11720.000000000000000,0.000000000000000,Wetlands,Irrigated,Irrigated,Irrigated,Urban,Urban,5.000000000000000
173960.655999999988126,5032.092999999999847,11721.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Urban,Urban,3.000000000000000
123438.976999999998952,2857.458999999999833,11722.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Irrigated,Saltbush,Urban,2.000000000000000
153501.125000000000000,2349.599000000000160,11723.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Grassland,Urban,1.000000000000000
261977.187999999994645,3012.719999999999800,11724.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Saltbush,Urban,Urban,2.000000000000000
840874.875000000000000,3782.896999999999935,11725.000000000000000,0.000000000000000,Saltbush,Irrigated,Saltbush,Saltbush,Irrigated,Irrigated,3.000000000000000
1482391.250000000000000,6065.270999999999731,11726.000000000000000,0.000000000000000,Saltbush,Irrigated,Saltbush,Irrigated,Irrigated,Irrigated,4.000000000000000
558461.375000000000000,4139.122999999999593,11727.000000000000000,0.000000000000000,Saltbush,Irrigated,Saltbush,Saltbush,Irrigated,Irrigated,3.000000000000000
12928386.000000000000000,21005.690999999998894,11728.000000000000000,0.000000000000000,Saltbush,Irrigated,Irrigated,Irrigated,Irrigated,Urban,5.000000000000000
1076145.375000000000000,5013.845000000000255,11729.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Irrigated,Irrigated,Irrigated,3.000000000000000
370415.875000000000000,4161.654000000000451,11730.000000000000000,0.000000000000000,Saltbush,Irrigated,Saltbush,Irrigated,Irrigated,Urban,4.000000000000000
2216265.750000000000000,6302.628999999999905,11731.000000000000000,0.000000000000000,Saltbush,Saltbush,Irrigated,Irrigated,Urban,Urban,4.000000000000000
172061.937999999994645,4894.229999999999563,11732.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Urban,Irrigated,3.000000000000000
1212714.000000000000000,8530.476000000000568,11733.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Irrigated,Grassland,1.000000000000000
753884.000000000000000,3612.639999999999873,11734.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Saltbush,Saltbush,Saltbush,0.000000000000000
7531378.500000000000000,20677.750000000000000,11735.000000000000000,0.000000000000000,Wetlands,Irrigated,Irrigated,Wetlands,Irrigated,Irrigated,4.000000000000000
10128957.000000000000000,24158.574000000000524,11736.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Saltbush,Irrigated,Irrigated,2.000000000000000
398973.156000000017229,5501.051000000000386,11737.000000000000000,0.000000000000000,Wetlands,Wetlands,Wetlands,Irrigated,Irrigated,Irrigated,3.000000000000000
1406389.625000000000000,8228.734000000000378,11738.000000000000000,0.000000000000000,Saltbush,Saltbush,Irrigated,Irrigated,Saltbush,Saltbush,2.000000000000000
1684576.000000000000000,9028.115999999999985,11739.000000000000000,0.000000000000000,Saltbush,Irrigated,Irrigated,Irrigated,Irrigated,Irrigated,5.000000000000000
1263148.375000000000000,5465.265999999999622,11740.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,0.000000000000000
1223090.625000000000000,5873.502000000000407,11741.000000000000000,0.000000000000000,Saltbush,Irrigated,Irrigated,Saltbush,Irrigated,Irrigated,4.000000000000000
488293.875000000000000,3829.184999999999945,11742.000000000000000,0.000000000000000,Saltbush,Irrigated,Irrigated,Irrigated,Saltbush,Irrigated,4.000000000000000
139974.844000000011874,3797.048999999999978,11743.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Saltbush,Saltbush,Urban,1.000000000000000
908792.625000000000000,5963.126000000000204,11744.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Irrigated,Grassland,2.000000000000000
223322.687999999994645,2431.335999999999785,11745.000000000000000,0.000000000000000,Saltbush,Irrigated,Irrigated,Saltbush,Irrigated,Urban,4.000000000000000
149501.171999999991385,1571.829999999999927,11746.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Saltbush,Irrigated,Saltbush,1.000000000000000
786110.437999999965541,4953.557999999999993,11747.000000000000000,0.000000000000000,Saltbush,Irrigated,Irrigated,Irrigated,Saltbush,Saltbush,3.000000000000000
158244.516000000003260,1660.647999999999911,11748.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Saltbush,Irrigated,Irrigated,2.000000000000000
2593680.250000000000000,7408.448000000000320,11749.000000000000000,0.000000000000000,Saltbush,Saltbush,Irrigated,Saltbush,Saltbush,Saltbush,1.000000000000000
600446.750000000000000,3126.019999999999982,11750.000000000000000,0.000000000000000,Saltbush,Saltbush,Irrigated,Irrigated,Irrigated,Irrigated,4.000000000000000
461629.250000000000000,4149.432999999999993,11751.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Grassland,Grassland,1.000000000000000
647710.750000000000000,3507.199000000000069,11752.000000000000000,0.000000000000000,Saltbush,Irrigated,Irrigated,Saltbush,Irrigated,Irrigated,4.000000000000000
172580000.000000000000000,199513.953000000008615,11753.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Irrigated,Irrigated,3.000000000000000
371933.813000000023749,3623.722000000000207,11754.000000000000000,0.000000000000000,Saltbush,Irrigated,Irrigated,Irrigated,Irrigated,Irrigated,5.000000000000000
165930.453000000008615,2725.708000000000084,11755.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Irrigated,Irrigated,Saltbush,2.000000000000000
229771.953000000008615,1926.826000000000022,11756.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Urban,Urban,4.000000000000000
8160621.500000000000000,16153.111999999999171,11757.000000000000000,0.000000000000000,Wetlands,Irrigated,Irrigated,Irrigated,Irrigated,Irrigated,5.000000000000000
247548.500000000000000,6791.581000000000131,11758.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Irrigated,Urban,3.000000000000000
119452.491999999998370,2412.389999999999873,11759.000000000000000,0.000000000000000,Saltbush,Irrigated,Saltbush,Irrigated,Irrigated,Saltbush,3.000000000000000
235208.687999999994645,1897.502999999999929,11760.000000000000000,0.000000000000000,Saltbush,Irrigated,Irrigated,Irrigated,Urban,Urban,5.000000000000000
708046.562999999965541,4106.681999999999789,11761.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Irrigated,Irrigated,2.000000000000000
301891.313000000023749,2571.253999999999905,11762.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Saltbush,Irrigated,Saltbush,1.000000000000000
126738.891000000003260,2059.905000000000200,11763.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Irrigated,Urban,2.000000000000000
448291.375000000000000,4041.222999999999956,11764.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Grassland,Urban,1.000000000000000
5615877.500000000000000,19931.122999999999593,11765.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Irrigated,Irrigated,2.000000000000000
251434.733999999996740,2355.605000000000018,11766.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Irrigated,Urban,2.000000000000000
161027.671999999991385,2512.291999999999916,11767.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Irrigated,Urban,2.000000000000000
438495.656000000017229,4990.564000000000306,11768.000000000000000,0.000000000000000,Saltbush,Irrigated,Irrigated,Saltbush,Saltbush,Irrigated,3.000000000000000
422820.375000000000000,2628.862000000000080,11769.000000000000000,0.000000000000000,Saltbush,Irrigated,Irrigated,Irrigated,Irrigated,Irrigated,5.000000000000000
209861.328000000008615,1921.311999999999898,11770.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Saltbush,Saltbush,Urban,1.000000000000000
288119.531000000017229,3684.041000000000167,11771.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Irrigated,Irrigated,Saltbush,2.000000000000000
354590.781000000017229,2598.077000000000226,11772.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Irrigated,Irrigated,Irrigated,3.000000000000000
3086978.500000000000000,13235.809999999999491,11773.000000000000000,0.000000000000000,Saltbush,Saltbush,Irrigated,Irrigated,Urban,Urban,4.000000000000000
129020.437999999994645,2575.527000000000044,11774.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Irrigated,Urban,3.000000000000000
348914.375000000000000,3045.668000000000120,11775.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Irrigated,Grassland,2.000000000000000
701828.375000000000000,3453.085999999999785,11776.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Irrigated,Grassland,2.000000000000000
303039.625000000000000,6099.770999999999731,11777.000000000000000,0.000000000000000,Wetlands,Wetlands,Wetlands,Irrigated,Irrigated,Wetlands,2.000000000000000
240137.921999999991385,2428.650000000000091,11778.000000000000000,0.000000000000000,Wetlands,Wetlands,Irrigated,Irrigated,Irrigated,Urban,4.000000000000000
269179.563000000023749,8999.130999999999403,11779.000000000000000,0.000000000000000,Wetlands,Irrigated,Irrigated,Wetlands,Irrigated,Wetlands,3.000000000000000
120962.976999999998952,1451.541999999999916,11780.000000000000000,0.000000000000000,Saltbush,Irrigated,Irrigated,Irrigated,Saltbush,Urban,4.000000000000000
