AREA,LU1885,LU1945,POT_LU,Shape__Area,Shape__Length
265794.968999999982771,Water,Water,Water,398105.707031250000000,3639.012160773797859
658913.125000000000000,Grassland,Irrigated,Grassland,993100.203125000000000,5028.676344621208955
224310.108999999996740,Saltbush,Saltbush,Saltbush,339022.433593750000000,2527.284949454125126
123425.141000000003260,Saltbush,Saltbush,Saltbush,184857.140625000000000,1755.169779936741861
471504.718999999982771,Saltbush,Irrigated,Saltbush,710688.511718750000000,4764.171448469083771
674527.062999999965541,Wetlands,Irrigated,Wetlands,1019210.222656250000000,8362.997699422139704
1006436.187999999965541,Saltbush,Saltbush,Saltbush,1507266.531250000000000,5320.372090572539491
314266.813000000023749,Saltbush,Saltbush,Saltbush,473708.625000000000000,4384.754978541521268
161459.312999999994645,Saltbush,Saltbush,Saltbush,244008.882812500000000,5648.165195992936788
963543.125000000000000,Wetlands,Wetlands,Wetlands,1443018.707031250000000,7680.059621363296174
1517168.000000000000000,Saltbush,Irrigated,Saltbush,2286656.148437500000000,10573.051884435393731
935068.562999999965541,Saltbush,Saltbush,Saltbush,1413085.718750000000000,8871.662766631778140
114060.258000000001630,Saltbush,Saltbush,Saltbush,170828.378906250000000,1952.166613144946041
464137.063000000023749,Saltbush,Saltbush,Saltbush,699574.386718750000000,6940.990813379525207
384358.000000000000000,Saltbush,Saltbush,Saltbush,580858.851562500000000,3421.429448784050692
1086740.500000000000000,Wetlands,Wetlands,Wetlands,1627501.910156250000000,7897.481391358855944
122217.000000000000000,Saltbush,Irrigated,Saltbush,184212.347656250000000,2183.735156225001447
1045720.875000000000000,Saltbush,Saltbush,Saltbush,1580179.476562500000000,7566.025373011399097
108629.539000000004307,Wetlands,Wetlands,Wetlands,162678.519531250000000,3132.235558772242712
119366.679999999993015,Saltbush,Irrigated,Saltbush,179924.789062500000000,1728.660061813876382
103494.968999999997322,Saltbush,Irrigated,Saltbush,156417.023437500000000,2236.421286588391467
326123.688000000023749,Wetlands,Wetlands,Wetlands,488405.406250000000000,3272.173428044977300
428849.468999999982771,Saltbush,Irrigated,Saltbush,646366.984375000000000,4575.135430192720378
126060.351999999998952,Grassland,Irrigated,Grassland,190483.718750000000000,5421.143522753245634
210159.530999999988126,Wetlands,Wetlands,Wetlands,314753.734375000000000,3969.018357668963290
222531.125000000000000,Irrigated,Irrigated,Saltbush,335401.410156250000000,3845.073524102408555
1870871.750000000000000,Saltbush,Irrigated,Saltbush,2824606.562500000000000,23503.438891849687934
453952.281000000017229,Wetlands,Wetlands,Wetlands,679858.335937500000000,3550.915086139358209
15441776.000000000000000,Grassland,Grassland,Grassland,23260520.597656250000000,32942.815584756506723
1360329.750000000000000,Saltbush,Irrigated,Saltbush,2055577.097656250000000,9610.146134626531421
622926.187999999965541,Saltbush,Saltbush,Saltbush,932862.187500000000000,5120.176556277240707
2022032.125000000000000,Grassland,Grassland,Grassland,3047141.808593750000000,8010.614367948923245
1948193.625000000000000,Saltbush,Irrigated,Saltbush,2943453.019531250000000,8277.737791576819291
126918.616999999998370,Saltbush,Saltbush,Saltbush,190083.792968750000000,2529.469826746075796
7238989.500000000000000,Grassland,Irrigated,Grassland,10906361.382812500000000,53134.748392661436810
313188.968999999982771,Saltbush,Saltbush,Saltbush,473269.621093750000000,11466.957321763746222
9228917.000000000000000,Grassland,Grassland,Grassland,13818401.804687500000000,16521.612042547294550
1351218.500000000000000,Grassland,Grassland,Grassland,2036148.527343750000000,9000.927544254842360
4692598.000000000000000,Saltbush,Irrigated,Saltbush,7088228.945312500000000,15083.817251014297653
970587.750000000000000,Saltbush,Saltbush,Saltbush,1453482.167968750000000,5311.746479685870327
281297.500000000000000,Grassland,Grassland,Grassland,423945.421875000000000,3451.632356073686879
122088.156000000002678,Saltbush,Saltbush,Saltbush,184490.730468750000000,3513.083483634694403
310637.063000000023749,Saltbush,Saltbush,Saltbush,465152.792968750000000,3559.749075220852319
1570778.875000000000000,Irrigated,Irrigated,Saltbush,2367176.164062500000000,7702.807792647297902
74820320.000000000000000,Saltbush,Saltbush,Saltbush,112874839.625000000000000,188328.227228326490149
145503.703000000008615,Saltbush,Saltbush,Saltbush,217892.261718750000000,2037.187663935432056
179025.953000000008615,Grassland,Irrigated,Grassland,269825.308593750000000,2558.692201643025328
2387112.500000000000000,Grassland,Grassland,Grassland,3574244.664062500000000,9118.226878092391416
546020.562999999965541,Irrigated,Irrigated,Wetlands,822926.167968750000000,4018.551057031697837
878473.187999999965541,Saltbush,Saltbush,Saltbush,1327364.664062500000000,8249.319334828238425
259166.641000000003260,Wetlands,Urban,Wetlands,390596.210937500000000,3629.383275392133328
409076.781000000017229,Saltbush,Saltbush,Saltbush,612389.355468750000000,11505.846225370465618
766011.687999999965541,Wetlands,Irrigated,Wetlands,1157365.199218750000000,18766.672977507205360
154234.687999999994645,Wetlands,Urban,Wetlands,232460.140625000000000,3803.662035617224774
1881549.000000000000000,Saltbush,Saltbush,Saltbush,2817096.667968750000000,10851.112136228899544
1761436.875000000000000,Saltbush,Irrigated,Saltbush,2661226.820312500000000,23302.039097088174458
103838.125000000000000,Wetlands,Urban,Wetlands,156507.390625000000000,1944.182001406581321
463634.718999999982771,Saltbush,Saltbush,Saltbush,694201.976562500000000,4235.258622245707556
9232777.000000000000000,Saltbush,Saltbush,Saltbush,13944574.285156250000000,28592.775614799858886
410205.656000000017229,Grassland,Grassland,Grassland,618252.019531250000000,3621.888441967811559
524326.000000000000000,Grassland,Grassland,Grassland,784582.996093750000000,17804.041692440066981
175367.000000000000000,Grassland,Grassland,Grassland,264996.906250000000000,2068.383002351357391
264398.500000000000000,Saltbush,Saltbush,Saltbush,398464.042968750000000,6257.546121513256367
153041.312999999994645,Saltbush,Saltbush,Saltbush,229142.265625000000000,1924.036237559575056
353199.656000000017229,Saltbush,Irrigated,Saltbush,533526.441406250000000,15906.357848541083513
1358316.500000000000000,Saltbush,Saltbush,Saltbush,2047244.664062500000000,7123.401609311567881
185026.766000000003260,Grassland,Grassland,Grassland,276967.621093750000000,7758.770701652356365
326241.031000000017229,Saltbush,Irrigated,Saltbush,492981.250000000000000,3295.252949772312149
100406.070000000006985,Saltbush,Irrigated,Saltbush,151334.820312500000000,2407.343422137542802
1782727.000000000000000,Saltbush,Saltbush,Saltbush,2669015.320312500000000,7016.720054286261984
5636556.000000000000000,Saltbush,Saltbush,Saltbush,8514891.011718750000000,20679.798443820771354
126825.312999999994645,Saltbush,Irrigated,Saltbush,191118.148437500000000,5890.626895240188787
21305762.000000000000000,Grassland,Grassland,Grassland,31875518.574218750000000,46404.721476640625042
460152.406000000017229,Irrigated,Urban,Grassland,693417.363281250000000,4943.825007482178080
27486978.000000000000000,Grassland,Grassland,Grassland,41500908.019531250000000,67389.566353065150906
15139723.000000000000000,Grassland,Grassland,Grassland,22649971.187500000000000,24695.884126628068771
127840.820000000006985,Irrigated,Urban,Grassland,192678.000000000000000,1956.359817293443939
140016.437999999994645,Grassland,Grassland,Grassland,209628.277343750000000,2011.708803788848172
377090.313000000023749,Saltbush,Saltbush,Saltbush,569765.718750000000000,5494.928444437300641
654991.562999999965541,Irrigated,Urban,Grassland,987089.191406250000000,5862.330685246892244
109367.929999999993015,Saltbush,Saltbush,Saltbush,163730.246093750000000,2053.957245970763779
111708.625000000000000,Grassland,Grassland,Grassland,168788.519531250000000,1656.113835764429268
114142.766000000003260,Irrigated,Urban,Wetlands,172029.921875000000000,1845.242532020354474
220084.030999999988126,Saltbush,Saltbush,Saltbush,329496.308593750000000,2337.833703633640653
107279.452999999994063,Saltbush,Irrigated,Saltbush,162092.328125000000000,3127.370264482623952
563594.000000000000000,Irrigated,Urban,Wetlands,849379.679687500000000,4947.793571984930168
107948.547000000005937,Saltbush,Saltbush,Saltbush,161609.914062500000000,1680.935209106942011
921221.062999999965541,Saltbush,Saltbush,Saltbush,1391835.554687500000000,6595.700713442840424
346285.063000000023749,Wetlands,Urban,Wetlands,521878.054687500000000,3623.380381678410686
6422440.000000000000000,Saltbush,Saltbush,Saltbush,9612491.777343750000000,57382.444347925513284
639519.687999999965541,Grassland,Grassland,Grassland,966127.976562500000000,4531.715031266720871
2663957.250000000000000,Saltbush,Irrigated,Saltbush,4014488.007812500000000,9768.735551812549602
119128.633000000001630,Grassland,Grassland,Grassland,178323.558593750000000,2297.067921304549145
703163.625000000000000,Grassland,Irrigated,Grassland,1059568.789062500000000,6031.048836441073036
611890.187999999965541,Saltbush,Saltbush,Saltbush,924478.839843750000000,4706.515782055823365
1593907.250000000000000,Grassland,Grassland,Grassland,2385553.046875000000000,6571.383215421756177
259718.578000000008615,Saltbush,Saltbush,Saltbush,392441.183593750000000,3143.255178032245567
1238113.750000000000000,Saltbush,Irrigated,Saltbush,1865949.933593750000000,10386.268512967053539
562252.187999999965541,Saltbush,Saltbush,Saltbush,841580.972656250000000,4129.316835165040175
393844.625000000000000,Grassland,Grassland,Grassland,595050.726562500000000,3670.474853893121235
282166.688000000023749,Saltbush,Irrigated,Saltbush,425278.703125000000000,3626.459243845011770
1543417.000000000000000,Saltbush,Saltbush,Saltbush,2310073.832031250000000,6018.168160709557014
791590.125000000000000,Wetlands,Wetlands,Wetlands,1195954.253906250000000,6748.822553826157673
948190.437999999965541,Saltbush,Irrigated,Saltbush,1429027.292968750000000,6245.411198221609084
471897.875000000000000,Grassland,Grassland,Grassland,705806.843750000000000,14064.542836212343900
1125481.750000000000000,Saltbush,Saltbush,Saltbush,1700491.300781250000000,8343.148923812894282
219787.875000000000000,Saltbush,Irrigated,Saltbush,331258.988281250000000,2893.718912215085311
24285350.000000000000000,Saltbush,Saltbush,Saltbush,36332879.906250000000000,50198.920915020942630
509003.750000000000000,Wetlands,Wetlands,Wetlands,768995.328125000000000,6486.713132249650698
998656.750000000000000,Wetlands,Urban,Wetlands,1504911.078125000000000,5819.757758014297906
1873976.375000000000000,Saltbush,Irrigated,Saltbush,2831013.640625000000000,6486.216396117209115
701161.937999999965541,Irrigated,Saltbush,Saltbush,1056753.742187500000000,4210.875918486767659
933886.750000000000000,Grassland,Grassland,Grassland,1396506.707031250000000,29043.364847722430568
220269.453000000008615,Saltbush,Irrigated,Saltbush,332717.625000000000000,9985.821415869755583
3453375.250000000000000,Saltbush,Saltbush,Saltbush,5203359.640625000000000,22336.756835792330094
199732.391000000003260,Saltbush,Saltbush,Saltbush,298945.945312500000000,2125.675358308396426
16864620.000000000000000,Saltbush,Irrigated,Saltbush,25453146.132812500000000,42467.414604132165550
249102.046999999991385,Saltbush,Irrigated,Saltbush,375428.125000000000000,2596.616391333938282
469488.063000000023749,Saltbush,Saltbush,Saltbush,702385.156250000000000,11987.430902237523696
2396117.250000000000000,Saltbush,Saltbush,Saltbush,3620076.984375000000000,7532.479388397418916
357481.718999999982771,Grassland,Grassland,Grassland,538732.167968750000000,3148.762183547516997
131105.937999999994645,Saltbush,Irrigated,Saltbush,198093.507812500000000,2367.817733506065451
1655558.875000000000000,Saltbush,Saltbush,Saltbush,2477248.597656250000000,10646.277534550328710
151547.608999999996740,Saltbush,Irrigated,Saltbush,228395.457031250000000,3065.024262372581234
747529.125000000000000,Saltbush,Irrigated,Saltbush,1129340.167968750000000,4512.063939628777916
418142.563000000023749,Saltbush,Saltbush,Saltbush,625793.640625000000000,3163.715175830101998
175291.625000000000000,Grassland,Grassland,Grassland,264150.324218750000000,2705.711987523422522
208312.719000000011874,Saltbush,Saltbush,Saltbush,314747.109375000000000,2539.318990256861525
643292.375000000000000,Grassland,Grassland,Grassland,962640.660156250000000,7145.955374247246255
473105.593999999982771,Grassland,Grassland,Grassland,713009.156250000000000,8338.384940388466930
397095.968999999982771,Saltbush,Saltbush,Saltbush,599955.554687500000000,3573.814695065791966
1120936.875000000000000,Saltbush,Saltbush,Saltbush,1677152.300781250000000,16420.203256555683765
168339.625000000000000,Grassland,Grassland,Grassland,254323.363281250000000,2041.169554206998782
197847.796999999991385,Saltbush,Irrigated,Saltbush,298175.289062500000000,2209.074908961908477
3530838.000000000000000,Saltbush,Saltbush,Saltbush,5282140.546875000000000,22873.588235549730598
245136.891000000003260,Saltbush,Saltbush,Saltbush,370315.214843750000000,8172.442249896626890
746905.625000000000000,Saltbush,Saltbush,Saltbush,1125645.375000000000000,7149.228828294711093
180712.641000000003260,Saltbush,Saltbush,Saltbush,270404.585937500000000,2848.593514073255847
141408.030999999988126,Wetlands,Irrigated,Wetlands,213649.507812500000000,3793.165146856808406
856792.187999999965541,Grassland,Urban,Grassland,1291095.765625000000000,5870.712228448202040
3157678.750000000000000,Saltbush,Saltbush,Saltbush,4724581.441406250000000,10306.881249963545997
1544290.125000000000000,Saltbush,Saltbush,Saltbush,2332531.132812500000000,14323.863111094668056
231004.858999999996740,Saltbush,Saltbush,Saltbush,348163.398437500000000,2654.770397196647082
6302243.000000000000000,Grassland,Grassland,Grassland,9427867.003906250000000,18846.967431103574199
19605110.000000000000000,Saltbush,Saltbush,Saltbush,29591937.789062500000000,34428.381150639892439
434907.031000000017229,Saltbush,Irrigated,Saltbush,655438.910156250000000,3404.505989142358885
460589.500000000000000,Grassland,Grassland,Grassland,689006.738281250000000,11567.945863828310394
352819.343999999982771,Saltbush,Saltbush,Saltbush,533005.117187500000000,6825.389393064352589
564395.125000000000000,Grassland,Irrigated,Grassland,850502.582031250000000,3767.726004275720697
113509.391000000003260,Saltbush,Saltbush,Saltbush,169845.574218750000000,2392.145135161217695
694010.250000000000000,Saltbush,Saltbush,Saltbush,1048470.527343750000000,7539.307789034348389
218205.358999999996740,Grassland,Grassland,Grassland,328809.703125000000000,3190.939263020436101
13444412.000000000000000,Saltbush,Saltbush,Saltbush,20108315.320312500000000,21431.726865956272377
701712.562999999965541,Saltbush,Irrigated,Saltbush,1060042.496093750000000,4230.486627338706057
405891.281000000017229,Wetlands,Irrigated,Wetlands,611676.601562500000000,3619.182762501226080
869800.375000000000000,Grassland,Grassland,Grassland,1310893.765625000000000,6622.054997922111397
15591693.000000000000000,Grassland,Grassland,Grassland,23315389.667968750000000,38183.630569835055212
6293249.500000000000000,Saltbush,Irrigated,Saltbush,9504732.515625000000000,16062.600160698646505
1065305.375000000000000,Grassland,Irrigated,Grassland,1605295.542968750000000,5385.530590685227253
358882.656000000017229,Grassland,Grassland,Grassland,536971.000000000000000,2972.913717165323305
5575120.500000000000000,Saltbush,Saltbush,Saltbush,8419314.878906250000000,37403.195465913442604
1531928.750000000000000,Irrigated,Saltbush,Saltbush,2308529.871093750000000,9908.869791242394058
344104.281000000017229,Grassland,Grassland,Grassland,514824.128906250000000,2932.518654923187569
1398289.750000000000000,Saltbush,Saltbush,Saltbush,2107168.550781250000000,8630.783757311646696
260638.671999999991385,Saltbush,Irrigated,Saltbush,393757.324218750000000,2499.207290050642769
423723.125000000000000,Saltbush,Urban,Saltbush,633949.777343750000000,3372.450672319360365
285771.968999999982771,Saltbush,Irrigated,Saltbush,430678.621093750000000,2929.334254962314844
317722.063000000023749,Saltbush,Saltbush,Saltbush,479959.273437500000000,3362.626614313946448
656500.625000000000000,Grassland,Grassland,Grassland,981997.585937500000000,10290.062006873527935
1468640.250000000000000,Grassland,Grassland,Grassland,2212707.468750000000000,10468.340209635949577
2219311.750000000000000,Grassland,Grassland,Grassland,3319693.824218750000000,9038.803724600114947
824863.500000000000000,Saltbush,Irrigated,Saltbush,1246066.929687500000000,4494.741444885096826
969791.062999999965541,Irrigated,Saltbush,Saltbush,1461392.558593750000000,4928.433285680625886
421222.843999999982771,Saltbush,Saltbush,Saltbush,634744.007812500000000,3798.920503288500186
229586.625000000000000,Grassland,Grassland,Grassland,343484.648437500000000,2531.309084473036364
124871.562999999994645,Saltbush,Irrigated,Saltbush,188645.789062500000000,1825.357067433310249
1984338.750000000000000,Grassland,Irrigated,Grassland,2989988.953125000000000,15389.713363949049381
254850.219000000011874,Saltbush,Saltbush,Saltbush,381260.605468750000000,3190.050253242613508
269969.375000000000000,Saltbush,Saltbush,Saltbush,407855.582031250000000,2678.790130238941856
218235.671999999991385,Wetlands,Urban,Wetlands,328859.882812500000000,2618.414817818858410
9593377.000000000000000,Grassland,Grassland,Grassland,14345590.378906250000000,30912.643636803019035
208418.233999999996740,Saltbush,Saltbush,Saltbush,314858.625000000000000,3687.355374922058672
2741512.750000000000000,Irrigated,Irrigated,Saltbush,4130250.117187500000000,17012.616262200026540
220698.094000000011874,Grassland,Grassland,Grassland,330203.425781250000000,3906.568834875200082
813823.312999999965541,Grassland,Grassland,Grassland,1229211.902343750000000,4942.467584396990787
132767.703000000008615,Saltbush,Irrigated,Saltbush,200074.390625000000000,2613.217851766523381
116410.960999999995693,Saltbush,Saltbush,Saltbush,174153.847656250000000,1713.485663582383950
1127849.000000000000000,Saltbush,Saltbush,Saltbush,1703697.296875000000000,9540.644544587641576
129149.858999999996740,Grassland,Irrigated,Grassland,194615.250000000000000,1935.789577792141245
1109944.750000000000000,Grassland,Grassland,Grassland,1659877.753906250000000,22518.100906368399592
1469259.250000000000000,Grassland,Grassland,Grassland,2218987.597656250000000,16914.107833626625506
372212.156000000017229,Wetlands,Urban,Wetlands,560848.289062500000000,4110.557302232952679
22268416.000000000000000,Grassland,Grassland,Grassland,33292870.175781250000000,34766.767883294291096
505583.093999999982771,Saltbush,Saltbush,Saltbush,763743.757812500000000,3858.233684573242499
2214103.500000000000000,Saltbush,Irrigated,Saltbush,3336189.359375000000000,12840.289387652073856
761184.812999999965541,Saltbush,Saltbush,Saltbush,1138638.328125000000000,4722.385392972149020
797628.312999999965541,Saltbush,Saltbush,Saltbush,1204853.160156250000000,5732.163307279287437
989344.187999999965541,Grassland,Grassland,Grassland,1490699.640625000000000,6967.607318752805440
872996.812999999965541,Saltbush,Saltbush,Saltbush,1305765.687500000000000,8674.730690287235120
135708.312999999994645,Saltbush,Saltbush,Saltbush,205005.664062500000000,2244.202620082821795
528099.375000000000000,Wetlands,Urban,Wetlands,795750.398437500000000,5709.410162741936801
1154672.875000000000000,Grassland,Grassland,Grassland,1727241.152343750000000,5470.555137176145763
188418.641000000003260,Grassland,Grassland,Grassland,284570.652343750000000,6540.978956510392891
442011.313000000023749,Saltbush,Saltbush,Saltbush,666089.769531250000000,3956.701839086561449
107332.343999999997322,Saltbush,Saltbush,Saltbush,160560.234375000000000,2324.086930586391190
338524.250000000000000,Saltbush,Saltbush,Saltbush,511263.410156250000000,5629.541326720564939
1778006.000000000000000,Grassland,Grassland,Grassland,2678926.656250000000000,15339.599914048281789
627289.062999999965541,Grassland,Grassland,Grassland,938356.269531250000000,3827.745824502193955
1105336.625000000000000,Saltbush,Saltbush,Saltbush,1669544.109375000000000,8070.381269397335018
1842629.750000000000000,Grassland,Irrigated,Grassland,2776072.390625000000000,13098.002005194066442
162447.233999999996740,Saltbush,Irrigated,Saltbush,245347.238281250000000,6573.942170226501730
2321593.000000000000000,Irrigated,Irrigated,Saltbush,3496660.152343750000000,20134.433583081867255
437150000.000000000000000,Grassland,Grassland,Grassland,652631379.476562500000000,245556.624563898774795
3445583.000000000000000,Saltbush,Irrigated,Saltbush,5203621.062500000000000,14134.196067138429498
217794.828000000008615,Saltbush,Saltbush,Saltbush,328203.246093750000000,2614.992818190889921
135905.328000000008615,Saltbush,Irrigated,Saltbush,205248.570312500000000,4800.090637217942458
438580.468999999982771,Saltbush,Saltbush,Saltbush,660889.796875000000000,3988.173703471367844
2826108.500000000000000,Grassland,Grassland,Grassland,4267738.738281250000000,21117.693232454243116
1901844.750000000000000,Saltbush,Saltbush,Saltbush,2844479.152343750000000,6791.511448642965661
207902.530999999988126,Irrigated,Irrigated,Saltbush,313292.523437500000000,2548.460792661881896
204629.187999999994645,Saltbush,Saltbush,Saltbush,309079.453125000000000,7041.237542590747580
185825.516000000003260,Grassland,Grassland,Grassland,277890.871093750000000,23624.360451909666153
1721270.375000000000000,Saltbush,Saltbush,Saltbush,2593469.050781250000000,9380.979480036223322
1495799.500000000000000,Saltbush,Irrigated,Saltbush,2258712.414062500000000,9617.700041159590910
187116.969000000011874,Saltbush,Saltbush,Saltbush,281963.613281250000000,2629.433315413678429
139396.858999999996740,Grassland,Grassland,Grassland,208417.125000000000000,7995.663171784318365
2147795.000000000000000,Saltbush,Irrigated,Saltbush,3243490.925781250000000,13634.909074248707839
118177.585999999995693,Wetlands,Irrigated,Wetlands,178100.039062500000000,3173.105322605006677
393322.781000000017229,Grassland,Grassland,Grassland,587962.000000000000000,11431.829190574513632
971817.875000000000000,Saltbush,Irrigated,Saltbush,1467723.503906250000000,8821.314431366174176
1425775.625000000000000,Saltbush,Saltbush,Saltbush,2148339.328125000000000,7630.314827896614588
130074.366999999998370,Saltbush,Irrigated,Saltbush,196479.425781250000000,2139.410769209677255
178683.546999999991385,Grassland,Grassland,Grassland,267146.996093750000000,9473.547556578670992
343366.906000000017229,Saltbush,Saltbush,Saltbush,517358.664062500000000,7363.348406545506805
685426.125000000000000,Grassland,Grassland,Grassland,1035166.777343750000000,3952.374832485601019
301737.031000000017229,Saltbush,Saltbush,Saltbush,451303.726562500000000,3717.700385348749023
336457.563000000023749,Saltbush,Saltbush,Saltbush,506978.863281250000000,3071.433527367616989
339459.125000000000000,Saltbush,Saltbush,Saltbush,512760.390625000000000,3936.165724508960466
292891.781000000017229,Grassland,Grassland,Grassland,437953.335937500000000,8427.625818343971332
212407.875000000000000,Saltbush,Saltbush,Saltbush,320084.675781250000000,2607.570301438477145
110410.398000000001048,Saltbush,Irrigated,Saltbush,166768.375000000000000,1824.315221235356830
165054.875000000000000,Saltbush,Saltbush,Saltbush,246866.632812500000000,1988.351462509245721
525710.437999999965541,Irrigated,Saltbush,Saltbush,792051.820312500000000,5358.742663775734400
383049.656000000017229,Grassland,Grassland,Grassland,578471.757812500000000,10780.424740881115213
127481.601999999998952,Grassland,Grassland,Grassland,192537.582031250000000,1768.373425256629616
351762.781000000017229,Grassland,Grassland,Grassland,526088.703125000000000,3165.336437817572005
173549.937999999994645,Saltbush,Irrigated,Saltbush,261490.355468750000000,2888.527734574279293
112908.547000000005937,Grassland,Grassland,Grassland,170514.738281250000000,3609.743011919076253
137088.719000000011874,Grassland,Grassland,Grassland,204994.992187500000000,5637.092484032548782
1120082.625000000000000,Irrigated,Irrigated,Saltbush,1687790.269531250000000,5852.470885568635822
717872.375000000000000,Grassland,Grassland,Grassland,1084100.781250000000000,5425.889187595334988
494523.188000000023749,Grassland,Grassland,Grassland,739439.449218750000000,4640.307865423589647
1108749.125000000000000,Saltbush,Irrigated,Saltbush,1670733.128906250000000,6659.232912712323014
697035.812999999965541,Saltbush,Saltbush,Saltbush,1052711.964843750000000,4214.007577760767163
268052.656000000017229,Grassland,Grassland,Grassland,400884.117187500000000,2613.931825779445717
9672050.000000000000000,Wetlands,Irrigated,Wetlands,14567106.273437500000000,39945.623100179829635
310472.313000000023749,Saltbush,Saltbush,Saltbush,468906.386718750000000,3165.620356966955569
2653665.500000000000000,Grassland,Grassland,Grassland,3967442.511718750000000,10907.852105268771993
320807.438000000023749,Saltbush,Irrigated,Saltbush,483392.625000000000000,4824.165566842043518
1988308.750000000000000,Grassland,Grassland,Grassland,2972775.269531250000000,7801.876268204164262
139261.187999999994645,Saltbush,Irrigated,Saltbush,210321.890625000000000,2624.952800229152672
344005.093999999982771,Wetlands,Irrigated,Wetlands,518327.363281250000000,4939.743869682761215
653479.937999999965541,Saltbush,Saltbush,Saltbush,977204.578125000000000,4160.597555543119597
263112.438000000023749,Saltbush,Saltbush,Saltbush,396492.972656250000000,2499.951121061371396
173126.921999999991385,Saltbush,Irrigated,Saltbush,261476.906250000000000,2489.116780733351789
414678.938000000023749,Saltbush,Saltbush,Saltbush,620096.917968750000000,3353.486712405333492
310331.468999999982771,Irrigated,Saltbush,Saltbush,467617.343750000000000,2899.182293601420497
421267.218999999982771,Grassland,Grassland,Grassland,636174.355468750000000,5050.623351150574308
657251.625000000000000,Grassland,Grassland,Grassland,982682.535156250000000,4545.803591077675264
107153.625000000000000,Saltbush,Saltbush,Saltbush,161449.089843750000000,4757.442894991593676
116296.429999999993015,Saltbush,Irrigated,Saltbush,175632.402343750000000,3276.798938922135676
1398428.375000000000000,Grassland,Grassland,Grassland,2090763.210937500000000,26142.509504776779067
271759.563000000023749,Irrigated,Irrigated,Saltbush,409491.250000000000000,2781.451232337956753
328036.313000000023749,Grassland,Grassland,Grassland,495365.269531250000000,2947.694782588412636
244582.062999999994645,Grassland,Grassland,Grassland,365720.277343750000000,3348.875302643183659
102145.804999999993015,Irrigated,Saltbush,Saltbush,153911.996093750000000,2100.961855829597880
152088.594000000011874,Grassland,Grassland,Grassland,229678.824218750000000,1873.102177314143091
385287.093999999982771,Grassland,Grassland,Grassland,575998.695312500000000,4945.469383200390439
148328.687999999994645,Saltbush,Saltbush,Saltbush,223505.253906250000000,1895.627975650812459
252764.655999999988126,Grassland,Grassland,Grassland,381701.269531250000000,2936.397799799126915
723699.125000000000000,Saltbush,Saltbush,Saltbush,1081981.316406250000000,4504.753187394463566
1344726.000000000000000,Grassland,Irrigated,Grassland,2025864.546875000000000,9042.742579482250221
220370.016000000003260,Grassland,Grassland,Grassland,332777.054687500000000,2497.302258833303313
295255.750000000000000,Grassland,Grassland,Grassland,441446.906250000000000,2747.940637728658203
1703011.000000000000000,Grassland,Grassland,Grassland,2571400.781250000000000,8316.396978251023029
147511.750000000000000,Grassland,Grassland,Grassland,220523.019531250000000,3494.526463860700460
545262.500000000000000,Saltbush,Saltbush,Saltbush,821597.261718750000000,4720.382419192660564
231215.203000000008615,Saltbush,Irrigated,Saltbush,349161.847656250000000,5678.534898280260677
322867.406000000017229,Grassland,Grassland,Grassland,482531.394531250000000,7873.742590550775276
119753.218999999997322,Saltbush,Saltbush,Saltbush,180443.785156250000000,1728.319816928395085
907227.812999999965541,Saltbush,Saltbush,Saltbush,1370048.507812500000000,4847.632806474797690
206499.703000000008615,Grassland,Grassland,Grassland,308725.375000000000000,11342.178098259000762
147363.344000000011874,Irrigated,Irrigated,Saltbush,222009.289062500000000,5762.548567196686236
1026062.562999999965541,Saltbush,Saltbush,Saltbush,1549505.140625000000000,5958.978316449727572
286215.843999999982771,Grassland,Grassland,Grassland,427771.726562500000000,6070.939507171813602
4122544.500000000000000,Saltbush,Saltbush,Saltbush,6210013.343750000000000,13758.256472423168816
277197.438000000023749,Grassland,Grassland,Grassland,418584.707031250000000,3362.216964090060628
1274501.875000000000000,Grassland,Irrigated,Grassland,1919953.960937500000000,14873.515823457750230
857055.500000000000000,Grassland,Grassland,Grassland,1280997.062500000000000,17632.890269925548637
216675.483999999996740,Grassland,Grassland,Grassland,327183.527343750000000,2352.107018948333462
585035.687999999965541,Grassland,Irrigated,Grassland,881416.703125000000000,5745.549485944207845
3289509.250000000000000,Grassland,Grassland,Grassland,4916745.757812500000000,9408.382455488135747
193500.733999999996740,Grassland,Grassland,Grassland,292185.250000000000000,3356.710735953439325
133521.250000000000000,Saltbush,Saltbush,Saltbush,201184.359375000000000,2273.756527304680276
327666.813000000023749,Saltbush,Irrigated,Saltbush,494756.117187500000000,7900.748188489696986
115938.483999999996740,Grassland,Grassland,Grassland,173290.761718750000000,1755.043108883394098
3740618.000000000000000,Grassland,Irrigated,Grassland,5634509.625000000000000,17246.141210627403780
194642.905999999988126,Saltbush,Irrigated,Saltbush,293942.550781250000000,3588.269548267908704
125309.843999999997322,Grassland,Grassland,Grassland,187296.578125000000000,4398.740906058628752
640178.437999999965541,Irrigated,Irrigated,Wetlands,964496.515625000000000,4480.563587451388230
205903.516000000003260,Grassland,Grassland,Grassland,310926.062500000000000,2750.455908298383292
238163.266000000003260,Grassland,Grassland,Grassland,355889.753906250000000,9603.492112014573650
173960.655999999988126,Grassland,Irrigated,Grassland,262099.730468750000000,6171.251447580818422
